GUBERNATURA
07/06/2021 13:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1190,969,3,966,81.1764,928,77.9831,2.1008,38,524789,328842,327026,62.3157

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PT_MOR,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040427B0100,040427B010005,04,CAMPECHE,021,021. XPUJIL,0427,01,B,00,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,EXCEDE LISTA NOMINAL,0,F,dba5d834967cd43991d025d8d67634665e822142341e004ef7f97459ad3be20e,07/06/2021 03:04:00,07/06/2021 04:43:15,,CATD,ESCANER,ACTA PREP
040427C0100,040427C010005,04,CAMPECHE,021,021. XPUJIL,0427,01,C,00,2,5,177,386,0,388,0,106,4,17,0,50,186,5,4,3,3,0,0,0,0,0,10,388,388,546,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,59ba2a9dcb421f154b2091be409601ae054d3e5f77ca64f9192c685cbbeec3f2,07/06/2021 03:05:00,07/06/2021 05:27:53,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040427C0200,040427C020005,04,CAMPECHE,021,021. XPUJIL,0427,02,C,00,2,5,187,378,0,0,2,96,1,9,0,30,208,4,5,2,5,0,0,1,3,0,12,378,378,545,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3fc9fd3f097e86e324331e9a5fd85aa65f9725ee65377ef6e70e2dac39c60baf,07/06/2021 03:12:00,07/06/2021 03:25:14,,CATD,ESCANER,ACTA PREP
040440B0100,040440B010005,04,CAMPECHE,007,007. TENABO,0440,01,B,00,2,5,118,428,13,441,37,122,2,2,2,100,147,4,11,3,5,0,0,0,0,0,6,441,441,539,13,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ccc947f55d5e8cb4f9aedcd116b2c01becf900e26254f70ca3851d0b4a2112b5,07/06/2021 02:15:00,07/06/2021 02:24:19,07/06/2021 02:40:06,CATD,ESCANER,ACTA PREP
040440C0100,040440C010005,04,CAMPECHE,007,007. TENABO,0440,01,C,00,2,5,147,412,15,412,30,86,1,1,3,110,138,2,16,5,9,2,0,0,0,0,6,412,409,539,15,,1,F,52f7bac714dc6a578bf0fe5de6da6f4652dc82e88614bef306d7d047cf846071,07/06/2021 04:18:00,07/06/2021 04:21:55,07/06/2021 04:40:06,CATD,ESCANER,ACTA PREP
040440C0200,040440C020005,04,CAMPECHE,007,007. TENABO,0440,02,C,00,2,5,132,415,9,426,33,122,1,3,4,86,144,3,16,2,4,0,0,0,0,0,8,426,426,538,9,,1,F,79bc53d797c05f6a00b5a6fa9a460edcc8916ad587051770bd2b276049eb1f57,07/06/2021 03:53:00,07/06/2021 04:03:10,07/06/2021 04:20:04,CATD,ESCANER,ACTA PREP
040441B0100,040441B010005,04,CAMPECHE,007,007. TENABO,0441,01,B,00,1,5,125,465,10,465,30,105,1,2,3,119,174,4,21,0,2,4,0,0,0,0,9,474,474,580,10,,1,F,b114082396170cbf72774df087bd30df6c6c9f4b0e75674c41a50fb9495a1984,07/06/2021 03:43:00,07/06/2021 03:47:54,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040441C0100,040441C010005,04,CAMPECHE,007,007. TENABO,0441,01,C,00,1,5,118,479,3,482,38,96,0,1,1,161,147,6,9,2,10,5,0,0,0,0,6,482,482,580,3,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c5fa960ec375978d232815b0b38c1424226aca43bf7b05b93dc9fd688c72428e,07/06/2021 03:33:00,07/06/2021 03:36:02,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040441C0200,040441C020005,04,CAMPECHE,007,007. TENABO,0441,02,C,00,1,5,140,449,11,460,45,92,0,2,2,131,159,3,6,0,7,1,1,0,0,0,11,460,460,580,11,,1,F,d788c479eb12944febe40afa306788ee266f75c4f414d8d8bc7b7abd514568fa,07/06/2021 03:20:00,07/06/2021 03:24:33,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040442B0100,040442B010005,04,CAMPECHE,007,007. TENABO,0442,01,B,00,1,5,154,440,1,441,21,134,3,1,1,99,144,6,5,0,15,4,0,0,2,0,6,441,441,575,1,,1,F,013b14d3b1951d414dd1272bd704e1d19fe5664f9271316a806a661d95450153,07/06/2021 07:05:00,07/06/2021 07:08:21,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040442C0100,040442C010005,04,CAMPECHE,007,007. TENABO,0442,01,C,00,1,5,168,427,0,427,28,89,3,2,3,106,147,6,5,3,5,14,0,0,2,0,14,427,427,575,0,,1,F,edff737121dd56757c544dc2715ddc83eeaf42e594e9ec59a0e2010b141f4f45,07/06/2021 07:14:00,07/06/2021 07:18:15,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040442C0200,040442C020005,04,CAMPECHE,007,007. TENABO,0442,02,C,00,1,5,153,431,11,0,43,84,4,1,1,126,137,4,13,0,6,4,0,1,2,0,7,200,433,575,11,,1,F,0c7d10910d4427081acaf18e61e714995fc2e602daaeb51219ca6d744a280ed2,07/06/2021 07:25:00,07/06/2021 07:28:18,07/06/2021 07:40:05,CATD,ESCANER,ACTA PREP
040443B0100,040443B010005,04,CAMPECHE,007,007. TENABO,0443,01,B,00,2,5,164,425,0,425,29,107,2,2,2,92,165,3,2,2,4,6,1,0,0,0,8,425,425,569,0,,1,F,4a02a81353be714111c7c2e3f449662261e2ecdc959d9f5ee45e93b8d10e736a,07/06/2021 02:27:00,07/06/2021 02:30:57,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040443C0100,040443C010005,04,CAMPECHE,007,007. TENABO,0443,01,C,00,2,5,177,401,10,411,26,114,0,1,2,94,137,1,12,4,9,4,0,0,1,0,6,411,411,568,10,,1,F,2a5624c3c26e302a568d993cddb3d42586f0c1ffb4b7efec9d7a71f4f013007f,07/06/2021 02:00:00,07/06/2021 02:05:47,07/06/2021 02:20:04,CATD,ESCANER,ACTA PREP
040443C0200,040443C020005,04,CAMPECHE,007,007. TENABO,0443,02,C,00,2,5,145,438,5,443,30,91,1,2,1,121,159,2,7,6,8,0,0,0,0,0,15,422,443,568,5,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f7b4764803a0e58c6394bba0102d8410a47dcdf65b42050b3f51af01daf27819,07/06/2021 04:52:00,07/06/2021 04:56:06,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040444B0100,040444B010005,04,CAMPECHE,007,007. TENABO,0444,01,B,00,2,5,26,178,2,180,18,81,0,1,0,31,35,0,5,1,4,0,0,0,0,0,4,180,180,186,2,,1,F,ef1276742e0aa5ae766414a8d54fc99a971404f173d445def673fbe9769ea6e0,06/06/2021 23:04:00,06/06/2021 23:18:49,07/06/2021 00:00:06,CATD,ESCANER,ACTA PREP
040445B0100,040445B010005,04,CAMPECHE,007,007. TENABO,0445,01,B,00,2,5,108,410,1,412,11,146,2,1,2,101,125,1,3,1,7,2,0,0,0,0,10,412,412,499,1,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cde6a047be83f7ca02b466c58db3326034663e728589b9f5f46cdf29bb7a083a,07/06/2021 04:25:00,07/06/2021 04:29:30,07/06/2021 04:40:05,CATD,ESCANER,ACTA PREP
040445C0100,040445C010005,04,CAMPECHE,007,007. TENABO,0445,01,C,00,2,5,100,418,1,418,12,148,3,1,2,112,117,0,3,2,4,2,0,0,0,1,12,418,419,499,1,,1,F,78297b64a9a47541c41ac19eabd8403bcdec2757cd5c7cfb4e39ea8d5acbf132,07/06/2021 04:36:00,07/06/2021 04:40:03,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040446B0100,040446B010005,04,CAMPECHE,007,007. TENABO,0446,01,B,00,2,5,42,84,10,0,1,31,1,1,0,27,21,0,2,1,9,0,0,0,0,0,0,94,94,116,10,,1,F,d67f4177e7c0c4f9111c05ac915dbc8d337e067a2d363e65ca6ef03e48be7a75,07/06/2021 01:41:00,07/06/2021 01:46:26,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040447B0100,040447B010005,04,CAMPECHE,007,007. TENABO,0447,01,B,00,2,5,50,393,4,397,3,125,1,1,13,89,149,0,6,1,0,3,0,0,1,0,5,397,397,427,4,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c6d887e2e2bc2aebf661611b1cbdf6e32dcd5a641f3fb1c2d4ba5492b6a54c90,07/06/2021 04:04:00,07/06/2021 04:08:52,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040183B0100,040183B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,01,B,00,1,5,391,0,7,328,16,68,3,2,3,88,131,4,0,1,2,1,0,2,2,0,5,328,328,699,7,,1,F,f36d2320d318b51148a5a4d4bf32f8088f84e2b51b947d3323706ba3042dedbf,07/06/2021 06:00:00,07/06/2021 06:19:06,,CATD,ESCANER,ACTA PREP
040183C0100,040183C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,01,C,00,1,5,430,279,3,279,5,68,0,0,0,64,0,1,1,0,4,0,0,0,0,0,10,279,153,699,3,,1,F,4a66e2bb5d22f5e3c5371345d4ef35f0d41ad167618eaf250598f3e8bbd453e2,07/06/2021 05:12:00,07/06/2021 05:18:37,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040183C0200,040183C020005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,02,C,00,1,5,422,291,6,297,12,80,1,4,6,71,107,2,0,3,2,0,0,0,0,0,9,297,297,699,6,,1,F,2215a74b7294487ea6a6e273883f9ea370a4dbc28680b53633dfe5078c34c58b,07/06/2021 04:54:00,07/06/2021 04:58:15,07/06/2021 05:20:05,CATD,ESCANER,ACTA PREP
040183C0300,040183C030005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,03,C,00,1,5,433,280,7,287,5,68,2,3,3,72,124,1,0,2,2,0,0,0,1,0,9,287,292,699,7,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,19382800fde889a32a7237127dbcb6f056f1417bf33a750f4ed464f27138fd79,07/06/2021 05:27:00,07/06/2021 05:30:51,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040183C0400,040183C040005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,04,C,00,1,5,430,282,7,0,15,75,0,3,2,66,116,1,0,1,3,0,0,1,1,0,1,285,285,699,7,,1,F,0feadf353ec558778359b6eff3c8012e7f60eac8965a1d7fe5fd45e83ad7b656,07/06/2021 05:33:00,07/06/2021 05:36:42,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040183C0500,040183C050005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,05,C,00,1,5,423,291,4,296,11,78,3,4,3,63,125,1,5,1,0,0,0,0,0,0,2,296,296,699,4,,1,F,f6d779eedb8137ccd44f18de46503f7da5da5a0862c3f8deeded2156fbd23404,07/06/2021 05:04:00,07/06/2021 05:08:43,07/06/2021 05:20:05,CATD,ESCANER,ACTA PREP
040183C0600,040183C060005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,06,C,00,1,5,416,296,6,302,19,63,2,2,2,69,136,0,1,0,1,1,0,0,1,0,5,302,302,698,6,,1,F,6ac6aabeaf227f9a93c5ac20a1b2779fed1c140850acfb3622e8086dc1e44da5,07/06/2021 05:17:00,07/06/2021 05:22:27,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040183C0700,040183C070005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0183,07,C,00,1,5,394,269,8,277,15,50,1,3,0,80,118,1,1,1,2,0,0,1,2,0,2,277,277,698,8,,1,F,6ee2e5fe8ae899016eb34da0a24dfdff9235c97d045f9bc573d1f2db824617bb,07/06/2021 03:46:00,07/06/2021 03:49:51,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040184B0100,040184B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,01,B,00,1,5,424,301,5,307,9,82,1,2,3,85,119,2,1,0,1,0,0,0,1,0,1,307,307,709,5,,1,F,c6690c06d8d1ced4e2d9a20761ea989cb37e7bf093f400a16b480bae67564010,07/06/2021 08:48:00,07/06/2021 08:51:37,07/06/2021 09:00:05,CATD,ESCANER,ACTA PREP
040184C0100,040184C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,01,C,00,1,5,418,311,6,304,8,87,1,3,8,74,112,2,0,2,3,0,0,0,0,0,4,304,304,709,6,,1,F,e159d0cf29ece4ec07b437153f8c37f20652860fc02c4ca07ff053a64a47a75a,07/06/2021 08:21:00,07/06/2021 08:25:35,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040184C0200,040184C020005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,02,C,00,1,5,364,316,4,324,10,65,0,2,4,92,143,1,3,0,0,0,0,0,0,0,4,324,324,709,4,,1,F,18b03d7786d7ec3100f548ffcd2d1b160692548f27a39ba323cfa900dc1a1197,07/06/2021 10:10:00,07/06/2021 10:16:25,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040184C0300,040184C030005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,03,C,00,1,5,409,314,6,314,8,58,1,2,1,81,155,3,1,0,1,1,0,0,1,0,6,314,319,709,6,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0cedf7251d8d1e0d7445f05892eb03ff467d0bb9ab9e38204210f4e963a8d4c0,07/06/2021 08:51:00,07/06/2021 08:57:31,,CATD,ESCANER,ACTA PREP
040184C0400,040184C040005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,04,C,00,1,5,418,294,7,301,8,71,1,3,2,86,118,5,1,0,0,0,0,0,0,0,7,302,302,709,7,,1,F,8a306c5a7053fea540925345a65c8e1bd2394cbaeaf3a8b7e088be018411f459,07/06/2021 10:53:00,07/06/2021 10:59:29,07/06/2021 11:20:04,CATD,ESCANER,ACTA PREP
040184C0500,040184C050005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,05,C,00,1,5,404,314,11,325,11,67,1,3,3,102,128,3,1,0,2,0,0,0,0,0,4,325,325,709,11,,1,F,60c731a38dafb41a7d97bc2d8dc09873f5ab4736b8c9b157647c68f6e9b81cdf,07/06/2021 08:31:00,07/06/2021 08:34:26,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040184C0600,040184C060005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0184,06,C,00,1,5,415,300,11,313,13,71,2,4,2,90,122,0,0,0,3,0,0,0,3,0,3,313,313,708,11,,1,F,2ea72eef59dfd63b2335591a4a1c7272f5c7d4a1e1e7b4818a0530935e04d3a1,07/06/2021 09:51:00,07/06/2021 09:53:49,07/06/2021 10:00:06,CATD,ESCANER,ACTA PREP
040185B0100,040185B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0185,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,
040185C0100,040185C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0185,01,C,00,1,5,361,282,7,0,1,69,0,1,1,73,130,3,0,1,0,0,0,0,0,0,4,282,283,623,7,,1,F,caecc5527b3841038d74742d79abe77598070e25ed316ac2980dd15aab8d7b9e,07/06/2021 04:20:00,07/06/2021 04:25:51,07/06/2021 04:40:05,CATD,ESCANER,ACTA PREP
040185C0200,040185C020005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0185,02,C,00,1,5,331,313,6,313,5,85,1,2,3,59,137,5,1,1,1,0,0,0,0,0,10,313,310,623,6,,1,F,12e42dc62d71d7c5c9922040a251429e94afebf1807da7ce69b1ada309a19530,07/06/2021 04:06:00,07/06/2021 04:14:55,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040185C0300,040185C030005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0185,03,C,00,1,5,375,263,5,269,4,53,0,0,3,67,128,1,2,1,0,1,0,0,0,0,9,269,269,623,5,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0a3524611f677ec514164b24e0542d8f1bfd91ac8d1c11648b9532b83b39cbab,07/06/2021 02:06:00,07/06/2021 02:09:45,07/06/2021 02:20:05,CATD,ESCANER,ACTA PREP
040185C0400,040185C040005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0185,04,C,00,1,5,371,264,7,271,8,61,1,2,6,58,115,0,1,2,3,0,0,0,2,0,12,271,271,622,7,,1,F,4ac723077ee34daf03cf708399c1136aec060ec7488fe18b8e02a2ec985db0db,07/06/2021 03:53:00,07/06/2021 03:55:58,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040186B0100,040186B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0186,01,B,00,1,5,363,375,6,0,3,101,0,0,4,89,164,0,1,0,2,0,0,1,5,0,5,375,375,718,6,,1,F,88bafa3bb9acdaeed559062ddc9dd38206f2c5be1f5effa90f3549e499aded63,07/06/2021 08:28:00,07/06/2021 08:31:59,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040186C0100,040186C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0186,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,
040187B0100,040187B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0187,01,B,00,1,5,282,286,7,287,5,53,3,0,4,75,132,2,1,0,1,3,0,0,3,0,5,287,287,551,7,,1,F,58e4e8e17f765f1df8a2751981dafb7b6fe0a24225bc0c8861a32eb584024144,07/06/2021 08:57:00,07/06/2021 09:00:35,07/06/2021 09:20:05,CATD,ESCANER,ACTA PREP
040187C0100,040187C010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0187,01,C,00,1,5,286,273,10,0,6,53,2,3,6,83,115,1,2,0,2,3,0,0,7,0,3,286,286,550,10,,1,F,291e8e2dd4ba167e0789a4216c084a4115d88b2ad3e40d762fffec779db4df44,07/06/2021 08:29:00,07/06/2021 08:33:37,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040187C0200,040187C020005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0187,02,C,00,1,5,289,281,8,281,4,60,0,1,2,76,128,0,1,0,2,0,0,0,3,0,4,281,281,550,8,,1,F,0eac15739bc7ccb174989f36397948af9e4062843d25ebf87cd076903ed65f49,06/06/2021 23:05:00,06/06/2021 23:11:21,06/06/2021 23:40:04,CATD,ESCANER,ACTA PREP
040188B0100,040188B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0188,01,B,00,1,5,289,423,5,395,25,141,1,2,12,101,101,4,0,0,3,0,0,0,0,0,4,395,394,666,5,,1,F,83f155fde0d63a11b019fd35309b9adc34f2cac61891ad899d4aba899afdea58,07/06/2021 11:05:00,07/06/2021 11:07:40,07/06/2021 11:20:04,CATD,ESCANER,ACTA PREP
040188C0100,040188C010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0188,01,C,00,1,5,275,402,8,410,20,142,0,2,7,112,111,3,2,1,2,1,0,0,2,0,5,410,410,665,8,,1,F,6541e85436515e1da3198f3023de7d297064c61a74ad4004da69f56c89fe9527,07/06/2021 03:56:00,07/06/2021 03:59:35,07/06/2021 04:20:04,CATD,ESCANER,ACTA PREP
040188C0200,040188C020005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0188,02,C,00,1,5,292,386,7,394,27,134,2,1,3,18,97,1,1,2,1,2,0,0,1,0,4,394,294,665,7,,1,F,8ab30b75a9c3d9abe23c1aee6973afa38ac680e3f49c850fac7d75258e9778b6,07/06/2021 00:21:00,07/06/2021 00:26:59,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040189B0100,040189B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0189,01,B,00,1,5,313,433,7,2,14,79,1,5,6,133,171,2,1,1,1,0,0,0,0,0,10,434,424,731,7,,1,F,ed77cf55443a2a9c575bf1268f24b4f5be0d931a7ee09a733abdd18b80023ebd,07/06/2021 08:01:00,07/06/2021 08:10:59,,CATD,ESCANER,ACTA PREP
040189C0100,040189C010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0189,01,C,00,1,5,339,407,5,417,6,82,0,2,6,112,185,0,1,1,5,1,0,1,2,1,12,417,417,731,5,,1,F,e48c4c5bef73372036e95eeae5698d994545ad25996b143f58c45bdb579646af,07/06/2021 06:21:00,07/06/2021 06:25:03,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040190B0100,040190B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0190,01,B,00,1,5,358,350,11,362,7,69,3,2,6,93,169,3,1,2,2,0,0,0,1,0,4,362,362,700,11,,1,F,82540f79432c8cb92406117d9796cad99d25ad53096360454e52f736a3edf56b,07/06/2021 01:53:00,07/06/2021 01:56:40,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040190C0100,040190C010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0190,01,C,00,1,5,0,340,11,351,5,93,4,0,3,91,141,4,1,0,2,1,0,0,2,0,2,349,349,700,11,,1,F,35183eedece5f23ac0e8171f9ec88274656ce9d49108cdfd58a2e38177aa8036,07/06/2021 02:26:00,07/06/2021 02:30:31,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040191B0100,040191B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0191,01,B,00,1,5,357,356,4,360,6,80,0,4,5,91,159,3,1,2,4,0,0,0,1,0,4,360,360,721,4,,1,F,daf9af4899312e8943f2b590aba630b3463feb73c99e76ca87a9b75e7eecdd40,07/06/2021 10:35:00,07/06/2021 10:38:51,07/06/2021 10:40:04,CATD,ESCANER,ACTA PREP
040191C0100,040191C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0191,01,C,00,1,5,394,338,7,7,1,71,3,6,6,89,155,1,1,0,0,0,0,1,1,0,10,345,345,721,7,,1,F,46c622a3898b6816b9fa50a0039dc56adab7b4ee726c7e14fc6e4e872fd6934e,07/06/2021 10:39:00,07/06/2021 10:48:18,07/06/2021 11:00:06,CATD,ESCANER,ACTA PREP
040191C0200,040191C020005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0191,02,C,00,1,5,415,319,6,333,10,68,4,3,2,98,133,2,0,0,2,0,0,0,4,0,7,333,333,721,6,,1,F,b7e3aafba1a2b6912d3c7b6649d6de5025b280d1ceda50cb62162b442e8c9a97,07/06/2021 05:36:00,07/06/2021 05:40:07,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040192B0100,040192B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0192,01,B,00,1,5,310,235,6,241,7,59,1,1,1,61,107,0,0,0,5,1,0,0,2,0,6,241,251,532,6,,1,F,20b17a3442412a3712840a612f18dac1497543fb5344403b0b881d049e555c4d,07/06/2021 00:56:00,07/06/2021 01:01:07,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040192C0100,040192C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0192,01,C,00,1,5,316,227,8,0,1,42,0,0,5,69,110,0,2,0,1,0,0,0,0,0,5,235,235,532,8,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e01b5d6b5917cb79f454346b03fb15559031ce86ded08a4756b2bf11cd863a62,07/06/2021 01:35:00,07/06/2021 01:40:10,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040192C0200,040192C020005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0192,02,C,00,1,5,304,239,9,0,1,66,0,1,5,79,95,0,1,2,1,0,0,0,2,0,5,248,258,532,9,,1,F,40cb985a9edcafdd4276e15bc9c7fcf294c7b5ff8cc7e40e31eb834b99401688,07/06/2021 01:39:00,07/06/2021 01:43:32,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040193B0100,040193B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0193,01,B,00,1,5,0,0,0,331,10,100,1,2,4,76,133,3,0,1,0,0,0,0,0,0,11,331,341,612,0,,1,F,d807e18ba4ec3b8b580decc93d62a1c2cec9c5addf87efd1d002d7a49dce85f7,07/06/2021 11:19:00,07/06/2021 11:21:54,07/06/2021 11:40:05,CATD,ESCANER,ACTA PREP
040194B0100,040194B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0194,01,B,00,1,5,344,354,4,365,6,99,0,1,0,75,160,2,3,1,3,1,0,0,1,0,11,365,363,683,4,,1,F,baeeac0c142f4af4acea2e02692852b0d89bdb1a646cd8611553dbfa6ea0a460,06/06/2021 22:39:00,06/06/2021 22:46:02,06/06/2021 23:00:05,CATD,ESCANER,ACTA PREP
040194C0100,040194C010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0194,01,C,00,1,5,336,362,5,361,6,70,0,0,0,93,163,3,1,5,1,0,0,0,1,0,5,361,348,683,5,,1,F,e39cef1a4dcf5834275c8c3dbdd4d8397970e730b3238fac3ff727f5e7650095,07/06/2021 04:29:00,07/06/2021 04:32:13,07/06/2021 04:40:05,CATD,ESCANER,ACTA PREP
040195B0100,040195B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0195,01,B,00,1,5,315,352,8,360,5,96,2,2,0,82,154,3,3,2,0,0,0,0,0,0,11,360,360,656,8,,1,F,2be1a9bc11a35015302fcad606c02a22281e63a074bf944a55279553a919dd5b,07/06/2021 02:17:00,07/06/2021 02:21:06,07/06/2021 02:40:06,CATD,ESCANER,ACTA PREP
040195C0100,040195C010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0195,01,C,00,1,5,331,336,8,344,5,71,0,3,6,92,154,1,1,3,1,1,0,0,2,0,4,344,344,655,8,,1,F,a0a9c27aa9e6c1077d4144feaea67627f8bd0c67ac57e012cd52fd65328cab62,07/06/2021 08:39:00,07/06/2021 08:43:16,07/06/2021 09:00:05,CATD,ESCANER,ACTA PREP
040196B0100,040196B010005,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0196,01,B,00,1,5,358,353,6,359,5,82,1,4,4,82,156,2,4,1,0,0,0,0,3,0,15,359,359,697,6,,1,F,356fd64381e6f47ae353d88fcba2b570e72b46d25739128af541dcc2c9ac11db,07/06/2021 05:50:00,07/06/2021 05:59:34,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
